# r, rho, v, e
1.3930153015301530E+06 1.4947899873723915E+09 -1.6296856167246237E+07 8.9324452589862666E+19
1.3931773177317732E+06 1.4945296320791190E+09 -1.6295912753564535E+07 8.9298554728135197E+19
1.3933393339333935E+06 1.4942693523561437E+09 -1.6294969503702050E+07 8.9272667377172660E+19
1.3935013501350135E+06 1.4940091481726580E+09 -1.6294026417612521E+07 8.9246790531497460E+19
1.3936633663366337E+06 1.4937490194980395E+09 -1.6293083495247820E+07 8.9220924185624986E+19
1.3938253825382539E+06 1.4934889663015730E+09 -1.6292140736561025E+07 8.9195068334080524E+19
1.3939873987398739E+06 1.4932289885526485E+09 -1.6291198141504297E+07 8.9169222971387986E+19
1.3941494149414941E+06 1.4929690862205338E+09 -1.6290255710031297E+07 8.9143388092082749E+19
1.3943114311431143E+06 1.4927092592746830E+09 -1.6289313442093827E+07 8.9117563690693214E+19
1.3944734473447346E+06 1.4924495076844873E+09 -1.6288371337644605E+07 8.9091749761756496E+19
1.3946354635463548E+06 1.4921898314193590E+09 -1.6287429396636346E+07 8.9065946299813102E+19
1.3947974797479748E+06 1.4919302304486396E+09 -1.6286487619022619E+07 8.9040153299411075E+19
1.3949594959495950E+06 1.4916707047418890E+09 -1.6285546004754873E+07 8.9014370755090596E+19
1.3951215121512152E+06 1.4914112542684386E+09 -1.6284604553787300E+07 8.8988598661410505E+19
1.3952835283528352E+06 1.4911518789978282E+09 -1.6283663266071906E+07 8.8962837012920484E+19
1.3954455445544554E+06 1.4908925788995352E+09 -1.6282722141561611E+07 8.8937085804178784E+19
1.3956075607560757E+06 1.4906333539430573E+09 -1.6281781180209326E+07 8.8911345029747147E+19
1.3957695769576957E+06 1.4903742040979385E+09 -1.6280840381967625E+07 8.8885614684188639E+19
1.3959315931593159E+06 1.4901151293336577E+09 -1.6279899746790001E+07 8.8859894762074735E+19
1.3960936093609361E+06 1.4898561296198258E+09 -1.6278959274628701E+07 8.8834185257973596E+19
1.3962556255625563E+06 1.4895972049259596E+09 -1.6278018965437168E+07 8.8808486166463054E+19
1.3964176417641765E+06 1.4893383552216792E+09 -1.6277078819167919E+07 8.8782797482119315E+19
1.3965796579657965E+06 1.4890795804765420E+09 -1.6276138835774379E+07 8.8757119199527010E+19
1.3967416741674168E+06 1.4888208806602037E+09 -1.6275199015209025E+07 8.8731451313268654E+19
1.3969036903690370E+06 1.4885622557422888E+09 -1.6274259357424948E+07 8.8705793817933840E+19
1.3970657065706570E+06 1.4883037056924086E+09 -1.6273319862375511E+07 8.8680146708116652E+19
1.3972277227722772E+06 1.4880452304801943E+09 -1.6272380530014072E+07 8.8654509978414596E+19
1.3973897389738974E+06 1.4877868300754659E+09 -1.6271441360292127E+07 8.8628883623418397E+19
1.3975517551755176E+06 1.4875285044477808E+09 -1.6270502353164233E+07 8.8603267637738815E+19
1.3977137713771379E+06 1.4872702535668552E+09 -1.6269563508583378E+07 8.8577662015981224E+19
1.3978757875787579E+06 1.4870120774024823E+09 -1.6268624826501943E+07 8.8552066752751288E+19
1.3980378037803781E+06 1.4867539759243877E+09 -1.6267686306873200E+07 8.8526481842662605E+19
1.3981998199819983E+06 1.4864959491022890E+09 -1.6266747949650709E+07 8.8500907280333718E+19
1.3983618361836183E+06 1.4862379969059522E+09 -1.6265809754787715E+07 8.8475343060384907E+19
1.3985238523852385E+06 1.4859801193052137E+09 -1.6264871722236818E+07 8.8449789177435914E+19
1.3986858685868587E+06 1.4857223162698247E+09 -1.6263933851951862E+07 8.8424245626117194E+19
1.3988478847884787E+06 1.4854645877696593E+09 -1.6262996143885413E+07 8.8398712401054876E+19
1.3990099009900989E+06 1.4852069337745025E+09 -1.6262058597991267E+07 8.8373189496885477E+19
1.3991719171917192E+06 1.4849493542542136E+09 -1.6261121214222578E+07 8.8347676908245205E+19
1.3993339333933394E+06 1.4846918491786990E+09 -1.6260183992532190E+07 8.8322174629771936E+19
1.3994959495949596E+06 1.4844344185178268E+09 -1.6259246932873532E+07 8.8296682656109953E+19
1.3996579657965796E+06 1.4841770622414308E+09 -1.6258310035200642E+07 8.8271200981910307E+19
1.3998199819981998E+06 1.4839197803194711E+09 -1.6257373299466304E+07 8.8245729601820279E+19
1.3999819981998201E+06 1.4836625727219036E+09 -1.6256436725623604E+07 8.8220268510492377E+19
1.4001440144014400E+06 1.4834054394186165E+09 -1.6255500313626533E+07 8.8194817702587220E+19
1.4003060306030603E+06 1.4831483803795974E+09 -1.6254564063428119E+07 8.8169377172763099E+19
1.4004680468046805E+06 1.4828913955748610E+09 -1.6253627974981409E+07 8.8143946915682402E+19
1.4006300630063007E+06 1.4826344849743493E+09 -1.6252692048240336E+07 8.8118526926015037E+19
1.4007920792079209E+06 1.4823776485480537E+09 -1.6251756283158515E+07 8.8093117198432698E+19
1.4009540954095409E+06 1.4821208862660420E+09 -1.6250820679688925E+07 8.8067717727606915E+19
1.4011161116111611E+06 1.4818641980982852E+09 -1.6249885237785758E+07 8.8042328508218933E+19
1.4012781278127814E+06 1.4816075840149169E+09 -1.6248949957401667E+07 8.8016949534945165E+19
1.4014401440144014E+06 1.4813510439859474E+09 -1.6248014838490821E+07 8.7991580802473378E+19
1.4016021602160216E+06 1.4810945779815164E+09 -1.6247079881006122E+07 8.7966222305487602E+19
1.4017641764176418E+06 1.4808381859717000E+09 -1.6246145084901402E+07 8.7940874038680306E+19
1.4019261926192620E+06 1.4805818679265394E+09 -1.6245210450131092E+07 8.7915535996750725E+19
1.4020882088208823E+06 1.4803256238162839E+09 -1.6244275976647431E+07 8.7890208174388888E+19
1.4022502250225022E+06 1.4800694536110129E+09 -1.6243341664404824E+07 8.7864890566300402E+19
1.4024122412241225E+06 1.4798133572809010E+09 -1.6242407513356717E+07 8.7839583167188451E+19
1.4025742574257427E+06 1.4795573347961228E+09 -1.6241473523456866E+07 8.7814285971761758E+19
1.4027362736273627E+06 1.4793013861269178E+09 -1.6240539694658367E+07 8.7788998974728012E+19
1.4028982898289829E+06 1.4790455112434103E+09 -1.6239606026915869E+07 8.7763722170807075E+19
1.4030603060306031E+06 1.4787897101158800E+09 -1.6238672520182442E+07 8.7738455554713190E+19
1.4032223222322231E+06 1.4785339827144892E+09 -1.6237739174412701E+07 8.7713199121172595E+19
1.4033843384338433E+06 1.4782783290096376E+09 -1.6236805989558773E+07 8.7687952864900891E+19
1.4035463546354636E+06 1.4780227489715221E+09 -1.6235872965575214E+07 8.7662716780630180E+19
1.4037083708370838E+06 1.4777672425703323E+09 -1.6234940102416899E+07 8.7637490863097725E+19
1.4038703870387040E+06 1.4775118097764971E+09 -1.6234007400036220E+07 8.7612275107030467E+19
1.4040324032403240E+06 1.4772564505602961E+09 -1.6233074858387377E+07 8.7587069507168174E+19
1.4041944194419442E+06 1.4770011648920846E+09 -1.6232142477423964E+07 8.7561874058250813E+19
1.4043564356435644E+06 1.4767459527421527E+09 -1.6231210257100480E+07 8.7536688755026444E+19
1.4045184518451844E+06 1.4764908140808635E+09 -1.6230278197370762E+07 8.7511513592242569E+19
1.4046804680468047E+06 1.4762357488786578E+09 -1.6229346298188066E+07 8.7486348564647166E+19
1.4048424842484249E+06 1.4759807571058781E+09 -1.6228414559506826E+07 8.7461193666997354E+19
1.4050045004500451E+06 1.4757258387329440E+09 -1.6227482981280847E+07 8.7436048894050238E+19
1.4051665166516653E+06 1.4754709937303236E+09 -1.6226551563463636E+07 8.7410914240564822E+19
1.4053285328532853E+06 1.4752162220683877E+09 -1.6225620306009879E+07 8.7385789701309219E+19
1.4054905490549055E+06 1.4749615237176380E+09 -1.6224689208873045E+07 8.7360675271048348E+19
1.4056525652565258E+06 1.4747068986484590E+09 -1.6223758272008108E+07 8.7335570944558678E+19
1.4058145814581458E+06 1.4744523468314438E+09 -1.6222827495367883E+07 8.7310476716607996E+19
1.4059765976597660E+06 1.4741978682370679E+09 -1.6221896878906708E+07 8.7285392581975589E+19
1.4061386138613862E+06 1.4739434628358777E+09 -1.6220966422578275E+07 8.7260318535440351E+19
1.4063006300630062E+06 1.4736891305982754E+09 -1.6220036126338122E+07 8.7235254571794612E+19
1.4064626462646264E+06 1.4734348714949262E+09 -1.6219105990138991E+07 8.7210200685818364E+19
1.4066246624662466E+06 1.4731806854963243E+09 -1.6218176013935775E+07 8.7185156872306852E+19
1.4067866786678669E+06 1.4729265725730913E+09 -1.6217246197682114E+07 8.7160123126051602E+19
1.4069486948694871E+06 1.4726725326958106E+09 -1.6216316541332239E+07 8.7135099441850302E+19
1.4071107110711071E+06 1.4724185658350852E+09 -1.6215387044840375E+07 8.7110085814504079E+19
1.4072727272727273E+06 1.4721646719614799E+09 -1.6214457708161341E+07 8.7085082238820270E+19
1.4074347434743475E+06 1.4719108510457461E+09 -1.6213528531248108E+07 8.7060088709599609E+19
1.4075967596759675E+06 1.4716571030584304E+09 -1.6212599514056079E+07 8.7035105221659034E+19
1.4077587758775877E+06 1.4714034279703174E+09 -1.6211670656538179E+07 8.7010131769805079E+19
1.4079207920792080E+06 1.4711498257519093E+09 -1.6210741958650710E+07 8.6985168348866068E+19
1.4080828082808282E+06 1.4708962963741095E+09 -1.6209813420345645E+07 8.6960214953649766E+19
1.4082448244824484E+06 1.4706428398074844E+09 -1.6208885041578939E+07 8.6935271578988855E+19
1.4084068406840684E+06 1.4703894560228927E+09 -1.6207956822303470E+07 8.6910338219702501E+19
1.4085688568856886E+06 1.4701361449909058E+09 -1.6207028762475459E+07 8.6885414870630957E+19
1.4087308730873088E+06 1.4698829066824496E+09 -1.6206100862047443E+07 8.6860501526598042E+19
1.4088928892889288E+06 1.4696297410681584E+09 -1.6205173120975316E+07 8.6835598182448497E+19
1.4090549054905490E+06 1.4693766481189103E+09 -1.6204245539212499E+07 8.6810704833017151E+19
1.4092169216921693E+06 1.4691236278055170E+09 -1.6203318116713315E+07 8.6785821473146765E+19
1.4093789378937893E+06 1.4688706800986977E+09 -1.6202390853433315E+07 8.6760948097689895E+19
1.4095409540954095E+06 1.4686178049694369E+09 -1.6201463749325246E+07 8.6736084701486973E+19
1.4097029702970297E+06 1.4683650023884621E+09 -1.6200536804344922E+07 8.6711231279398207E+19
1.4098649864986499E+06 1.4681122723266594E+09 -1.6199610018446621E+07 8.6686387826278875E+19
1.4100270027002702E+06 1.4678596147549593E+09 -1.6198683391584283E+07 8.6661554336985465E+19
1.4101890189018901E+06 1.4676070296442230E+09 -1.6197756923712743E+07 8.6636730806382084E+19
1.4103510351035104E+06 1.4673545169653091E+09 -1.6196830614787158E+07 8.6611917229338247E+19
1.4105130513051306E+06 1.4671020766892557E+09 -1.6195904464760801E+07 8.6587113600716145E+19
1.4106750675067506E+06 1.4668497087869256E+09 -1.6194978473589081E+07 8.6562319915392582E+19
1.4108370837083708E+06 1.4665974132292287E+09 -1.6194052641227102E+07 8.6537536168246002E+19
1.4109990999099910E+06 1.4663451899872317E+09 -1.6193126967628410E+07 8.6512762354149638E+19
1.4111611161116112E+06 1.4660930390319071E+09 -1.6192201452747744E+07 8.6487998467986014E+19
1.4113231323132315E+06 1.4658409603341894E+09 -1.6191276096540473E+07 8.6463244504644370E+19
1.4114851485148515E+06 1.4655889538651452E+09 -1.6190350898960697E+07 8.6438500459010212E+19
1.4116471647164717E+06 1.4653370195957708E+09 -1.6189425859963436E+07 8.6413766325976990E+19
1.4118091809180919E+06 1.4650851574971693E+09 -1.6188500979502773E+07 8.6389042100436484E+19
1.4119711971197119E+06 1.4648333675403473E+09 -1.6187576257533999E+07 8.6364327777289912E+19
1.4121332133213321E+06 1.4645816496963296E+09 -1.6186651694012387E+07 8.6339623351441424E+19
1.4122952295229523E+06 1.4643300039362993E+09 -1.6185727288891666E+07 8.6314928817790206E+19
1.4124572457245723E+06 1.4640784302313163E+09 -1.6184803042127084E+07 8.6290244171246551E+19
1.4126192619261926E+06 1.4638269285525720E+09 -1.6183878953672644E+07 8.6265569406717280E+19
1.4127812781278128E+06 1.4635754988710783E+09 -1.6182955023484480E+07 8.6240904519123567E+19
1.4129432943294330E+06 1.4633241411580915E+09 -1.6182031251516258E+07 8.6216249503376769E+19
1.4131053105310532E+06 1.4630728553846302E+09 -1.6181107637724387E+07 8.6191604354405564E+19
1.4132673267326732E+06 1.4628216415220428E+09 -1.6180184182061896E+07 8.6166969067124277E+19
1.4134293429342934E+06 1.4625704995414400E+09 -1.6179260884484554E+07 8.6142343636464452E+19
1.4135913591359137E+06 1.4623194294140079E+09 -1.6178337744947493E+07 8.6117728057357418E+19
1.4137533753375337E+06 1.4620684311110353E+09 -1.6177414763404915E+07 8.6093122324732838E+19
1.4139153915391539E+06 1.4618175046037440E+09 -1.6176491939811939E+07 8.6068526433528250E+19
1.4140774077407741E+06 1.4615666498633170E+09 -1.6175569274124259E+07 8.6043940378687144E+19
1.4142394239423943E+06 1.4613158668610678E+09 -1.6174646766296344E+07 8.6019364155149828E+19
1.4144014401440145E+06 1.4610651555682452E+09 -1.6173724416283570E+07 8.5994797757864509E+19
1.4145634563456345E+06 1.4608145159562538E+09 -1.6172802224039754E+07 8.5970241181774152E+19
1.4147254725472548E+06 1.4605639479963186E+09 -1.6171880189520845E+07 8.5945694421835874E+19
1.4148874887488750E+06 1.4603134516597433E+09 -1.6170958312682176E+07 8.5921157473007059E+19
1.4150495049504950E+06 1.4600630269179006E+09 -1.6170036593478430E+07 8.5896630330244235E+19
1.4152115211521152E+06 1.4598126737421830E+09 -1.6169115031864297E+07 8.5872112988507439E+19
1.4153735373537354E+06 1.4595623921038885E+09 -1.6168193627795666E+07 8.5847605442765849E+19
1.4155355535553556E+06 1.4593121819744999E+09 -1.6167272381226566E+07 8.5823107687981924E+19
1.4156975697569759E+06 1.4590620433253522E+09 -1.6166351292112872E+07 8.5798619719131169E+19
1.4158595859585959E+06 1.4588119761277978E+09 -1.6165430360410424E+07 8.5774141531191755E+19
1.4160216021602161E+06 1.4585619803533711E+09 -1.6164509586073222E+07 8.5749673119135171E+19
1.4161836183618363E+06 1.4583120559734874E+09 -1.6163588969056759E+07 8.5725214477943898E+19
1.4163456345634563E+06 1.4580622029596074E+09 -1.6162668509316240E+07 8.5700765602602025E+19
1.4165076507650765E+06 1.4578124212831521E+09 -1.6161748206807436E+07 8.5676326488099504E+19
1.4166696669666967E+06 1.4575627109157007E+09 -1.6160828061484594E+07 8.5651897129421455E+19
1.4168316831683167E+06 1.4573130718287134E+09 -1.6159908073303470E+07 8.5627477521564090E+19
1.4169936993699369E+06 1.4570635039936621E+09 -1.6158988242219802E+07 8.5603067659526242E+19
1.4171557155715572E+06 1.4568140073821251E+09 -1.6158068568188397E+07 8.5578667538305204E+19
1.4173177317731774E+06 1.4565645819656398E+09 -1.6157149051164668E+07 8.5554277152904397E+19
1.4174797479747976E+06 1.4563152277157350E+09 -1.6156229691104298E+07 8.5529896498331648E+19
1.4176417641764176E+06 1.4560659446040387E+09 -1.6155310487962056E+07 8.5505525569593016E+19
1.4178037803780378E+06 1.4558167326021695E+09 -1.6154391441692995E+07 8.5481164361699131E+19
1.4179657965796581E+06 1.4555675916816537E+09 -1.6153472552253369E+07 8.5456812869669978E+19
1.4181278127812780E+06 1.4553185218141446E+09 -1.6152553819598220E+07 8.5432471088522232E+19
1.4182898289828983E+06 1.4550695229712281E+09 -1.6151635243683457E+07 8.5408139013279908E+19
1.4184518451845185E+06 1.4548205951246519E+09 -1.6150716824463472E+07 8.5383816638962516E+19
1.4186138613861387E+06 1.4545717382460380E+09 -1.6149798561894154E+07 8.5359503960600101E+19
1.4187758775877589E+06 1.4543229523070266E+09 -1.6148880455931395E+07 8.5335200973225869E+19
1.4189378937893789E+06 1.4540742372793036E+09 -1.6147962506530754E+07 8.5310907671874290E+19
1.4190999099909991E+06 1.4538255931346259E+09 -1.6147044713647157E+07 8.5286624051579339E+19
1.4192619261926194E+06 1.4535770198446901E+09 -1.6146127077236455E+07 8.5262350107383366E+19
1.4194239423942394E+06 1.4533285173812883E+09 -1.6145209597253539E+07 8.5238085834326196E+19
1.4195859585958596E+06 1.4530800857160919E+09 -1.6144292273654835E+07 8.5213831227458830E+19
1.4197479747974798E+06 1.4528317248208482E+09 -1.6143375106396148E+07 8.5189586281832268E+19
1.4199099909990998E+06 1.4525834346674287E+09 -1.6142458095432013E+07 8.5165350992493445E+19
1.4200720072007200E+06 1.4523352152275865E+09 -1.6141541240718504E+07 8.5141125354500686E+19
1.4202340234023402E+06 1.4520870664730647E+09 -1.6140624542211998E+07 8.5116909362916868E+19
1.4203960396039605E+06 1.4518389883758166E+09 -1.6139707999866685E+07 8.5092703012796350E+19
1.4205580558055807E+06 1.4515909809075344E+09 -1.6138791613639813E+07 8.5068506299212349E+19
1.4207200720072007E+06 1.4513430440401809E+09 -1.6137875383485874E+07 8.5044319217227055E+19
1.4208820882088209E+06 1.4510951777455943E+09 -1.6136959309360854E+07 8.5020141761913045E+19
1.4210441044104411E+06 1.4508473819956310E+09 -1.6136043391220735E+07 8.4995973928346042E+19
1.4212061206120611E+06 1.4505996567622192E+09 -1.6135127629020868E+07 8.4971815711601394E+19
1.4213681368136813E+06 1.4503520020171974E+09 -1.6134212022717830E+07 8.4947667106764079E+19
1.4215301530153016E+06 1.4501044177325835E+09 -1.6133296572266322E+07 8.4923528108911968E+19
1.4216921692169218E+06 1.4498569038802490E+09 -1.6132381277622890E+07 8.4899398713135759E+19
1.4218541854185420E+06 1.4496094604321346E+09 -1.6131466138743432E+07 8.4875278914525463E+19
1.4220162016201620E+06 1.4493620873602884E+09 -1.6130551155582925E+07 8.4851168708169712E+19
1.4221782178217822E+06 1.4491147846366274E+09 -1.6129636328097859E+07 8.4827068089167413E+19
1.4223402340234024E+06 1.4488675522331791E+09 -1.6128721656243794E+07 8.4802977052616262E+19
1.4225022502250224E+06 1.4486203901219254E+09 -1.6127807139976885E+07 8.4778895593619505E+19
1.4226642664266427E+06 1.4483732982748959E+09 -1.6126892779252969E+07 8.4754823707281900E+19
1.4228262826282629E+06 1.4481262766641097E+09 -1.6125978574028166E+07 8.4730761388712608E+19
1.4229882988298829E+06 1.4478793252616866E+09 -1.6125064524257669E+07 8.4706708633019007E+19
1.4231503150315031E+06 1.4476324440396230E+09 -1.6124150629898190E+07 8.4682665435319173E+19
1.4233123312331233E+06 1.4473856329700196E+09 -1.6123236890905509E+07 8.4658631790729576E+19
1.4234743474347435E+06 1.4471388920249915E+09 -1.6122323307235388E+07 8.4634607694369374E+19
1.4236363636363638E+06 1.4468922211766691E+09 -1.6121409878843553E+07 8.4610593141360230E+19
1.4237983798379838E+06 1.4466456203970661E+09 -1.6120496605687300E+07 8.4586588126835524E+19
1.4239603960396040E+06 1.4463990896584592E+09 -1.6119583487721097E+07 8.4562592645916328E+19
1.4241224122412242E+06 1.4461526289329498E+09 -1.6118670524901576E+07 8.4538606693738267E+19
1.4242844284428442E+06 1.4459062381926553E+09 -1.6117757717185339E+07 8.4514630265439535E+19
1.4244464446444644E+06 1.4456599174097948E+09 -1.6116845064528070E+07 8.4490663356156658E+19
1.4246084608460846E+06 1.4454136665565748E+09 -1.6115932566885721E+07 8.4466705961030320E+19
1.4247704770477049E+06 1.4451674856051939E+09 -1.6115020224214559E+07 8.4442758075206009E+19
1.4249324932493251E+06 1.4449213745278649E+09 -1.6114108036470819E+07 8.4418819693831733E+19
1.4250945094509451E+06 1.4446753332968764E+09 -1.6113196003610125E+07 8.4394890812055585E+19
